Sample	type	UAR	Z
N3297	XX	5.114126224	-5.512628646
N3298	XX	5.375564466	-0.407694444
N3299	XX	5.263895832	-1.572772426
N3300	XX	5.229695826	-4.137287603
N3301	XX	5.14427987	-2.795093245
N3302	XX	5.291513195	-2.296481843
N3303	XX	5.2062296	-2.862987674
N3304	XX	5.31020898	-1.453608185
N3305	XX	5.266838035	-1.901900913
N3306	XX	5.434580707	0.10327412
N3307	XX	5.35491716	-0.430122422
N3308	XX	5.420032933	-0.440183069
N3309	XX	5.42792271	-0.136914378
N3310	XX	5.418945498	-0.010669191
N3311	XX	5.137900095	-3.280269607
N3312	XX	5.19772317	-2.98883649
N3313	XX	5.357747456	-0.061732823
N3314	XX	5.199550675	-1.883391906
N3315	XX	5.392552163	-0.575691907
N3316	XX	5.438479634	0.687407465
N3317	XX	5.260435116	-2.431018667
N3318	XX	5.326940171	-1.433346653
N3319	XX	5.15165698	-5.031432163
N3320	XX	5.346710451	-0.034266106
N3321	XX	5.211183989	-2.163619236
N3322	XX	5.257107069	-3.426269232
N3323	XX	5.448498527	0.342151468
N3324	XX	5.376973119	-0.433040873
N3325	XX	5.415187792	0.648355141
N3326	XX	5.381058441	-0.594850291
N3327	XX	5.299708629	-1.26208862
N3328	XX	5.393045498	-0.164175297
N3329	XX	5.412322903	0.78771265
N3330	XX	5.25713394	-1.634861812
N3331	XX	5.384952913	-0.257798429
N3332	XX	5.128209333	-8.62645823
N3333	XX	5.194926035	-3.872988627
N3334	XX	5.349839895	-1.278977347
N3335	XX	5.280331462	-1.354640217
N3336	XX	5.396059918	0.257457875
N3337	XX	5.285260468	-1.550918687
N3338	XX	5.257752392	-0.627534479
N3339	XX	5.316379137	-1.708682248
N3340	XX	5.261245567	-2.219818727
N3341	XX	5.267279334	-1.406367125
N3342	XX	5.384828595	-0.192045499
N3343	XX	5.468078723	0.59470591
N3344	XX	5.19981303	-3.414080665
N3345	XX	5.0822483	-4.694589146
N3346	XX	5.224592079	-1.900694064
N3347	XX	5.362642265	-0.390754362
N3348	XX	5.275262077	-2.498705115
N3349	XX	5.10711103	-4.048691934
N3350	XX	5.373899921	0.311027894
N3351	XX	5.359009049	-0.868774066
N3352	XX	5.437680199	0.401695413
N3353	XX	5.229984324	-2.227778393
N3354	XX	5.274191977	-3.385014522
N3355	XX	5.397370176	0.048215978
N3356	XX	5.304635924	-1.39277736
N3357	XX	5.422553691	0.327143353
N3358	XX	5.346195805	-0.012966281
N3359	XX	5.372675716	-0.798197478
N3360	XX	5.32077003	-0.898010425
N3361	XX	5.437800674	0.299060492
N3362	XX	5.289646469	-1.617605378
N3363	XX	5.357437176	-1.371587083
N3364	XX	5.453886814	0.907621365
N3365	XX	5.318097534	-2.658421945
N3366	XX	5.31795258	-3.002137135
N3367	XX	5.385716833	-0.728152095
N3368	XX	5.17499453	-4.022205132
N3369	XX	5.297105621	-1.366284696
N3370	XX	5.283536619	-2.208395459
N3371	XX	5.205499803	-1.578797886
N3372	XX	5.472706699	0.832035851
N3373	XX	5.447462083	0.368150017
N3374	XX	4.90939248	-4.182128515
N3375	XX	5.338850499	-0.572773892
N3376	XX	5.131870262	-2.284392154
N3377	XX	5.367436553	-1.395159445
N3378	XX	5.227719725	-2.390386787
N3379	XX	5.152758458	-2.035922178
N3380	XX	5.336260319	-1.244430406
N3381	XX	5.215817813	-5.266418188
N3382	XX	5.302812585	-1.523670935
N3383	XX	5.232898955	-1.758706735
N3384	XX	5.081457228	-3.914371623
N3385	XX	5.459518136	0.372471604
N3386	XX	5.24100501	-3.522258356
N3387	XX	5.207789766	-2.939123676
N3388	XX	5.347987506	-0.767905243
N3389	XX	5.427400467	0.409463552
N3390	XX	5.206569081	-2.502623857
N3391	XX	5.221918048	-3.940810147
N3392	XX	5.379943625	-0.577636341
N3393	XX	5.33687658	-1.288076962
N3394	XX	5.204982476	-2.060681706
N3395	XX	5.431723192	0.143729924
N3396	XX	5.299600127	-1.150120143
N3397	XX	5.412406041	-0.151536237
N3398	XX	5.241216469	-4.14755424
N3399	XX	5.21080918	-1.427926303
N3400	XX	5.437478744	0.331090731
N3401	XX	5.462892207	0.587772107
N3402	XX	5.430316562	0.941194558
N3403	XX	5.210293356	-4.637613432
N3404	XX	5.315576308	-1.804505282
N3405	XX	5.352451226	-2.727073589
N3406	XX	5.313921927	-0.601447807
N3407	XX	5.194743972	-2.041372424
N3408	XX	5.184321953	-2.359650969
N3409	XX	5.398424602	-0.515092645
N3410	XX	5.336314238	-1.060939571
N3411	XX	5.358752586	-0.837511286
N3412	XX	5.256572667	-2.441269671
N3413	XX	5.185980572	-2.683090129
N3414	XX	5.250089769	-1.323421706
N3415	XX	5.234743755	-3.413488034
N3416	XX	5.232925818	-3.87649475
N3417	XX	5.392372346	-0.600703171
N3418	XX	5.318912537	-1.345765042
N3419	XX	5.269784559	-2.291077033
N3420	XX	5.275165631	-4.572740451
N3421	XX	5.265458119	-2.541950176
N3422	XX	5.432272437	0.03407812
N3423	XX	5.396307899	-0.171516866
N3424	XX	5.359430458	-1.157478741
N3425	XX	5.391955085	-0.131542343
N3426	XX	5.443323216	-0.180111414
N3427	XX	5.416494703	0.303967461
N3428	XX	5.291596265	-1.879679474
N3429	XX	5.251003069	-2.605324806
N3430	XX	5.287611583	-2.268462304
N3431	XX	5.166905138	-4.72493524
N3432	XX	5.388830903	-0.840315039
N3433	XX	5.305054928	-1.946071845
N3434	XX	5.371414006	-0.174361522
N3435	XX	5.348696521	-2.116947173
N3436	XX	5.317374776	-1.543931807
N3437	XX	5.330399731	-0.630390376
N3438	XX	5.112214981	-3.023576062
N3439	XX	5.394865191	-0.110036561
N3440	XX	5.428378248	-0.200399589
N3441	XX	5.220357226	-2.948761688
N3442	XX	5.329185464	-0.800491245
N3443	XX	5.428545133	-0.436283188
N3444	XX	5.299576854	-1.742701427
N3445	XX	5.50957939	1.423996434
N3446	XX	5.39391857	-0.582874167
N3447	XX	5.42030479	-0.011685627
N3448	XX	5.485392242	1.626871819
N3449	XX	5.308360846	-1.013848409
N3450	XX	5.371721218	-0.658477793
N3451	XX	5.379068933	-0.859629906
N3452	XX	5.280565106	-1.923358633
N3453	XX	5.429612809	0.856681369
N3454	XX	5.21096023	-4.36165063
N3455	XX	5.327577528	-1.369616367
N3456	XX	5.017170198	-4.908281094
N3457	XX	5.276676675	-0.426980826
N3458	XX	5.384946921	-0.708821371
N3459	XX	5.239265874	-1.73611794
N3460	XX	5.391345546	-0.324010756
N3461	XX	5.386613468	0.130635397
N3462	XX	5.290356916	-1.582337565
N3463	XX	5.427619402	0.24866138
N3464	XX	5.247274699	-3.216151842
N3465	XX	5.389270438	0.060198776
N3466	XX	5.343822272	-0.34505198
N3467	XX	5.382435923	-0.261400376
N3468	XX	5.106573366	-7.447177434
N3469	XX	5.441207085	1.215989871
N3470	XX	5.298174043	-0.700915867
N3471	XX	5.290313497	-2.411044626
N3472	XX	5.38192483	-0.723793105
N3473	XX	5.335255512	-0.628195918
N3474	XX	5.283151424	-1.353718006
N3475	XX	5.2123293	-2.755770071
N3476	XX	5.413556588	0.19826175
N3477	XX	5.223088929	-3.618317705
N3478	XX	5.327935079	-0.959509787
N3479	XX	5.30528248	-1.475705289
N3480	XX	5.100352303	-3.819148414
N3481	XX	5.36047749	-1.167779686
N3482	XX	5.260800104	-1.45284728
N3483	XX	5.382004472	0.059976912
N3484	XX	5.312349289	-2.57161027
N3485	XX	5.211926841	-3.374752962
N3486	XX	5.193177133	-4.481398455
N3487	XX	5.37123979	-0.426922755
N3488	XX	5.362379828	0.114913702
N3489	XX	5.29230215	-2.625910901
N3490	XX	5.177624491	-1.908041914
N3491	XX	5.312928195	-1.295628897
N3492	XX	5.248604459	-2.911676576
N3493	XX	5.278891739	-2.699614056
N3494	XX	5.406120152	0.432943154
N3495	XX	5.366785127	-0.938195498
N3496	XX	5.268713915	-1.009367879
N3497	XX	5.369421091	0.135913377
N3498	XX	5.223403086	-3.000215198
N3499	XX	5.369756561	-1.035095927
N3500	XX	5.426978835	0.540519939
N3501	XX	5.272576838	-2.088232158
N3502	XX	5.235366736	-4.217572653
N3503	XX	5.424305474	0.866178245
N3504	XX	5.27107192	-1.844409104
N3505	XX	5.27776838	-1.505486895
N3506	XX	5.392240721	-0.02360594
N3507	XX	5.336564629	-0.325904765
N3508	XX	5.165121879	-2.936303903
N3509	XX	5.319145049	-0.575772368
N3510	XX	5.244443964	-1.561124779
N3511	XX	5.28761888	-2.049363973
N3512	XX	5.320464779	-0.361336276
N3513	XX	5.336238421	-1.19405127
N3514	XX	5.084059143	-8.478308456
N3515	XX	5.261776582	-2.294634344
N3516	XX	5.232804027	-1.596519971
N3517	XX	5.287505693	-1.885198661
N3518	XX	5.360990862	-0.842973652
N3519	XX	5.387629192	-1.190035883
N3520	XX	5.334707329	-0.746441716
N3521	XX	5.214095104	-1.517110922
N3522	XX	5.37791536	-0.352108432
N3523	XX	5.166793923	-2.194027733
N3524	XX	5.195677375	-2.017566215
N3525	XX	5.273732713	-1.744252094
N3526	XX	5.175125202	-2.741997492
N3527	XX	5.173041561	-2.937096082
N3528	XX	5.260481199	-3.716165675
N3529	XX	5.331254572	-1.463259485
N3530	XX	5.306886998	-1.8066623
N3531	XX	5.009746122	-4.434887315
N3532	XX	5.121704811	-3.429361699
N3533	XX	5.121496013	-2.838654957
N3534	XX	5.285749786	-0.730145854
N3535	XX	5.411070924	-0.229823905
N3536	XX	5.363778832	-0.88691393
N3537	XX	5.400931848	-0.088028562
N3538	XX	5.104915289	-4.77339411
N3539	XX	5.284607242	-1.421548322
N3540	XX	5.348335121	-0.671312566
N3541	XX	5.323514729	-2.827201127
N3542	XX	5.374794574	-1.11521429
N3543	XX	5.302819974	-1.039511286
N3544	XX	5.378882928	-0.176140812
N3545	XX	5.232567413	-1.62643757
N3546	XX	5.165478705	-2.764836174
N3547	XX	5.323538592	-1.217287003
N3548	XX	5.519481722	1.676413029
N3549	XX	5.035681353	-3.928099389
N3550	XX	5.436739418	1.059883242
N3551	XX	5.222420877	-5.268200681
N3552	XX	5.414564626	0.760838801
N3553	XX	5.311075464	-1.683591565
N3554	XX	5.276706831	-2.174296982
N3555	XX	5.389222263	-0.129385439
N3556	XX	5.318973253	-1.321060703
N3557	XX	5.384963972	-0.616399494
N3558	XX	5.375940394	-0.431140437
N3559	XX	5.364299389	-1.207124152
N3560	XX	5.382522918	-0.685047891
N3561	XX	5.335853768	-1.057674946
N3562	XX	5.221728828	-1.627833188
N3563	XX	5.233617975	-3.259655412
N3564	XX	5.149124063	-7.276577778
N3565	XX	5.369663217	-0.5469485
N3566	XX	5.390464807	0.175568249
N3567	XX	5.404223543	-0.593666885
N3568	XX	5.00542576	-6.777642567
N3569	XX	5.38382516	-0.249462196
N3570	XX	5.343019854	-0.468631359
N3571	XX	5.422388279	-0.397855634
N3572	XX	5.381697747	-0.697757983
N3573	XX	5.202778528	-2.151748652
N3574	XX	5.383680349	0.073546444
N3575	XX	5.394689149	-0.796182034
N3576	XX	5.40541659	-1.352678605
N3577	XX	5.176060839	-1.90169112
N3578	XX	5.397356661	0.509751796
N3579	XX	5.315822618	-1.069347277
N3580	XX	5.248825037	-2.870222786
N3581	XX	5.184544826	-3.873510729
N3582	XX	5.193886862	-3.731826685
N3583	XX	5.266779394	-4.513742564
N3584	XX	5.368506944	-0.793915347
N3585	XX	5.201485046	-2.991307285
N3586	XX	5.321010264	-0.814225317
N3587	XX	5.358514365	-0.827147808
N3588	XX	5.351801128	-0.052444941
N3589	XX	5.261859393	-0.778863822
N3590	XX	5.269960991	-1.7515859
N3591	XX	5.388096522	0.142259696
N3592	XX	5.162340186	-2.992580371
N3593	XX	5.401115922	0.281964182
N3594	XX	5.365749473	-0.316219175
N3595	XX	5.218109761	-3.184178387
N3596	XX	5.504230791	1.025218014
N3597	XX	5.395507684	0.73364941
N3598	XX	5.149986175	-4.953258227
N3599	XX	5.456008184	1.559321796
N3600	XX	5.353165016	-1.395991902
N3601	XX	5.072795935	-5.418530758
N3602	XX	5.314091358	-0.893425593
N3603	XX	5.288113813	-3.291969516
N3604	XX	5.359056179	-0.847994951
N3605	XX	5.293486151	-0.885357362
N3606	XX	5.289063105	-1.585476067
N3607	XX	5.344565994	-0.733625929
N3608	XX	5.281651682	-2.700372641
N3609	XX	5.305983181	-0.800627861
N3610	XX	5.410448105	0.047991878
N3611	XX	5.284960299	-0.983746951
N3612	XX	5.312870015	-1.918581444
N3613	XX	5.247006224	-1.005658439
N3614	XX	5.264262052	-2.077856629
N3615	XX	5.192262929	-2.703963494
N3616	XX	5.219276247	-1.392194568
N3617	XX	5.428396459	-0.192693953
N3618	XX	5.276255923	-1.573962347
N3619	XX	5.156660554	-3.344214659
N3620	XX	5.402392192	0.20781968
N3621	XX	5.421335431	1.264718638
N3622	XX	5.228468018	-2.605299535
N3623	XX	5.189293369	-3.233530233
N3624	XX	5.313621283	-2.869324858
N3625	XX	5.32748964	-2.014986026
N3626	XX	5.268278756	-3.391999698
N3627	XX	5.219809825	-2.817871069
N3628	XX	5.363421164	-0.822141302
N3629	XX	5.42539736	0.508063772
N3630	XX	5.39482741	-0.552063242
N3631	XX	5.328304836	-0.621275179
N3632	XX	5.461648365	0.138206291
N3633	XX	5.234944811	-3.995156448
N3634	XX	5.324541465	-2.006823825
N3635	XX	5.354593824	-1.062621122
N3636	XX	5.215523888	-1.944122225
N3637	XX	5.414091478	-0.356408439
N3638	XX	5.189767319	-2.80368004
N3639	XX	5.259952984	-1.525005612
N3640	XX	5.314294162	-0.657985365
N3641	XX	5.204746202	-3.557049986
N3642	XX	5.447852525	1.409465578
N3643	XX	5.327284721	-0.797653082
N3644	XX	5.159548807	-6.746196924
N3645	XX	5.182049672	-2.881316463
N3646	XX	5.445577707	0.546861862
N3647	XX	5.318916677	-0.899447425
N3648	XX	5.376933808	-0.372680762
N3649	XX	5.371275786	-0.360100341
N3650	XX	5.34999287	-0.804566312
N3651	XX	5.220488818	-2.005423239
N3652	XX	5.400562457	0.542649995
N3653	XX	5.361541958	-0.314627329
N3654	XX	5.392081089	-0.871431702
N3655	XX	5.2492001	-1.952018513
N3656	XX	5.32299849	-1.04997291
N3657	XX	5.346925897	-0.942781229
N3658	XX	5.358502238	-0.03230467
N3659	XX	5.067074187	-3.983505483
N3660	XX	5.324523089	-0.991321456
N3661	XX	5.120829672	-3.132389758
N3662	XX	5.370361285	0.065760729
N3663	XX	5.297711796	-8.059998247
N3664	XX	5.447356357	0.052505449
N3665	XX	5.294222234	-2.53900088
N3666	XX	5.323702037	-1.093176685
N3667	XX	5.309432034	-0.639201769
N3668	XX	5.395101905	0.02859501
N3669	XX	5.357102004	-1.143438321
N3670	XX	5.354060393	-0.210047711
N3671	XX	5.376539121	-0.57217288
N3672	XX	5.312917903	-0.713701063
N3673	XX	5.256129481	-3.108825946
N3674	XX	5.305470439	-1.473100348
N3675	XX	5.247352646	-2.737466648
N3676	XX	5.408755291	0.016091134
N3677	XX	5.307352	-1.126841102
N3678	XX	5.080483347	-2.909891773
N3679	XX	5.201558036	-3.564662918
N3680	XX	5.135218638	-1.375674335
N3681	XX	5.370921975	-0.666723701
N3682	XX	5.367623106	-0.005549192
N3683	XX	5.34986136	0.063349488
N3684	XX	5.247153271	-2.601245216
N3685	XX	5.275235262	-1.684215995
N3686	XX	5.260740133	-2.460542447
N3687	XX	5.185722085	-2.300572509
N3688	XX	5.303638853	-0.239451549
N3689	XX	5.207711643	-0.95015631
N3690	XX	5.3637772	-0.948883962
N3691	XX	5.360119589	-0.515182193
N3692	XX	5.379210572	-0.360595232
N3693	XX	5.363335147	-0.932784769
N3694	XX	5.25260838	-1.637129368
N3695	XX	5.433280072	0.068967699
N3696	XX	5.362253565	-1.418768543
N3697	XX	5.144893117	-3.681473615
N3698	XX	5.359446298	-1.216670307
N3699	XX	5.3203456	-0.981076796
N3700	XX	5.312353076	-1.641465466
N3701	XX	5.248325477	-1.670865613
N3702	XX	5.340647968	-1.104164982
N3703	XX	5.344137167	-1.827772677
N3704	XX	5.34523196	-0.818276341
N3705	XX	5.375994077	-0.54004397
N3706	XX	5.340353038	-1.459313467
N3707	XX	5.366484171	-0.764402993
N3708	XX	4.998066593	-2.425299345
N3709	XX	5.367854387	-0.721750466
N3710	XX	5.398375534	-0.194415977
N3711	XX	5.229162325	-3.699330415
N3712	XX	5.420818806	1.352205854
N3713	XX	5.328962397	-0.010536491
N3714	XX	5.030592211	-7.645789426
N3715	XX	5.364826023	-0.169835025
N3716	XX	5.427349627	0.453695493
N3717	XX	5.456697096	1.172611032
N3718	XX	5.185353307	-3.565694159
N3719	XX	5.250979163	-2.2898529
N3720	XX	5.261804015	-1.61636938
N3721	XX	5.367196385	-0.686284702
N3722	XX	5.146374645	-5.09258096
N3723	XX	5.42462196	0.87848583
N3724	XX	5.215829285	-1.693404612
N3725	XX	5.365081057	-0.914214464
N3726	XX	5.401484374	0.015896378
N3727	XX	5.244199937	-2.672888442
N3728	XX	5.448475173	0.23319996
N3729	XX	5.400589428	0.57026168
N3730	XX	5.368040272	-0.571420493
N3731	XX	5.42422167	0.637430754
N3732	XX	5.37852429	-0.101741279
N3733	XX	5.35499279	-0.671043699
N3734	XX	5.37364676	-0.378418372
N3735	XX	5.200927128	-2.621841259
N3736	XX	5.275408147	-1.52220028
N3737	XX	5.322973924	-1.284641879
N3738	XX	5.394110069	-0.655936768
N3739	XX	5.401273001	-0.216408208
N3740	XX	5.345088497	-0.43942167
N3741	XX	5.257151945	-2.699761685
N3742	XX	5.172340326	-2.997125288
N3743	XX	5.107292779	-4.499422991
N3744	XX	5.45377962	0.566557814
N3745	XX	5.089202305	-5.921496112
N3746	XX	5.406041226	-0.011703313
N3747	XX	5.334559952	-0.310923797
N3748	XX	5.330373388	-0.686951107
N3749	XX	5.417777768	-0.923719782
N3750	XX	5.253901902	-2.226456166
N3751	XX	5.3464549	-0.720999899
N3752	XX	5.474304817	0.345829302
N3753	XX	5.39787165	-0.15358551
N3754	XX	5.270932815	-0.871439527
N3755	XX	5.23303656	-6.555607085
N3756	XX	5.453542454	0.644763187
N3757	XX	5.25549907	-1.950930623
N3758	XX	5.248136827	-1.431248819
N3759	XX	5.268579561	-2.051090641
N3760	XX	5.264464085	-1.841821699
N3761	XX	5.321804992	-0.67382699
N3762	XX	5.361353857	-1.231276419
N3763	XX	5.257918204	-2.164841684
N3764	XX	5.35138053	-1.658914215
N3765	XX	5.369503973	-0.210052856
N3766	XX	5.151908899	-2.735865969
N3767	XX	5.297864711	-0.859156037
N3768	XX	5.348744407	-0.741728456
N3769	XX	5.208883232	-2.378298276
N3770	XX	5.180315108	-3.41533533
N3771	XX	5.236217313	-4.101618308
N3772	XX	5.304168053	-0.859150748
N3773	XX	5.338840375	-0.95727953
N3774	XX	5.342721167	-0.971904743
N3775	XX	5.286859406	-2.630178457
N3776	XX	5.144607877	-4.015359677
N3777	XX	5.346718805	-0.535128536
N3778	XX	5.326616011	-1.082163796
N3779	XX	5.187798606	-3.497256177
N3780	XX	5.187623663	-3.303599502
N3781	XX	5.360097959	-0.496589018
N3782	XX	5.188084601	-2.895897869
N3783	XX	5.202957593	-5.494495107
N3784	XX	5.231234089	-2.864406143
N3785	XX	5.337844326	-1.167553188
N3786	XX	5.391570164	-0.255880898
N3787	XX	5.448550155	0.380094028
N3788	XX	5.315015963	-1.353494657
N3789	XX	5.196537066	-4.903461576
N3790	XX	5.424362675	-0.162232578
N3791	XX	5.278319027	-2.399593246
N3792	XX	5.352470733	-0.245929363
N3793	XX	5.38675402	0.095142951
N3794	XX	5.228704289	-3.68452347
N3795	XX	5.330228145	-0.796203061
N3796	XX	5.424224664	0.808468621
N3797	XX	5.376197282	-0.104817437
N3798	XX	5.224055564	-3.725140894
N3799	XX	5.356946749	-1.022295015
N3800	XX	5.38646159	0.066670007
N3801	XX	5.405518657	-0.576137041
N3802	XX	5.384173348	-0.39552806
N3803	XX	5.503293823	1.57869312
N3804	XX	5.243695701	-3.4004775
N3805	XX	5.21492845	-2.162383481
N3806	XX	5.367420428	-0.17057184
N3807	XX	5.372527835	-0.404000925
N3808	XX	5.284460313	-1.462248204
N3809	XX	5.407336674	-0.106175851
N3810	XX	5.22657783	-1.903586494
N3811	XX	5.18269099	-3.635549504
N3812	XX	5.43281386	0.631705471
N3813	XX	5.35210773	-0.463459169
N3814	XX	5.298540209	-1.96051861
N3815	XX	5.429622257	1.263055721
N3816	XX	5.228304126	-4.121121212
N3817	XX	5.180451546	-2.686119286
N3818	XX	5.368725577	-1.212493732
N3819	XX	5.164295897	-5.970701826
N3820	XX	5.375534686	-0.273516098
N3821	XX	5.29301217	-1.239750232
N3822	XX	5.363463466	-0.828775114
N3823	XX	5.3842789	0.120260248
N3824	XX	5.036222271	-6.383849102
N3825	XX	5.295576809	-1.829996391
N3826	XX	5.230225244	-2.668184814
N3827	XX	5.255594833	-3.0081259
N3828	XX	5.213273629	-2.543113273
N3829	XX	5.255873302	-2.166219497
N3830	XX	5.309970046	-1.494088915
N3831	XX	5.335496894	-0.798165275
N3832	XX	5.40155257	-0.078894996
N3833	XX	5.309424859	-1.651816323
N3834	XX	5.318608496	-1.699438874
N3835	XX	5.388298604	-0.49230017
N3836	XX	5.229787263	-3.642632894
N3837	XX	5.32970691	-0.585942991
N3838	XX	5.333208067	-0.943184451
N3839	XX	5.362733958	-1.74282343
N3840	XX	5.517456295	0.813170601
N3841	XX	5.340328974	-0.186968001
N3842	XX	5.375482126	0.11680218
N3843	XX	5.508438978	0.865490649
N3844	XX	5.352544447	-1.932712558
N3845	XX	5.350150011	-0.683917031
N3846	XX	5.07947418	-3.852067809
N3847	XX	5.400307398	0.576487644
N3848	XX	5.332177733	-1.594240682
N3849	XX	5.343960117	-0.822345444
N3850	XX	5.170935324	-4.335866906
N3851	XX	5.218792595	-2.009875758
N3852	XX	5.154680283	-3.878846288
N3853	XX	5.432568937	0.214214315
N3854	XX	5.35869416	-0.75152277
N3855	XX	5.276186447	-1.941150199
N3856	XX	5.404276231	0.456546678
N3857	XX	5.334137334	-1.481073642
N3858	XX	5.368442356	-0.758212064
N3859	XX	5.293386618	-1.44458504
N3860	XX	5.319336866	-1.950147855
N3861	XX	5.242846418	-2.862469735
N3862	XX	5.263789106	-2.863623618
N3863	XX	5.32548518	-1.185308724
N3864	XX	5.43854149	0.437564697
N3865	XX	5.433025322	0.369169529
N3866	XX	5.277802931	-1.693238269
N3867	XX	5.336846798	-0.733362419
N3868	XX	5.368666066	-1.055598683
N3869	XX	5.431328763	1.246530803
N3870	XX	5.226105755	-2.861089528
N3871	XX	5.216769468	-2.707159149
N3872	XX	5.463014545	0.676183333
N3873	XX	5.432818003	0.359505719
N3874	XX	5.268038325	-1.154763511
N3875	XX	5.310223114	-0.675148844
N3876	XX	5.341217689	-1.911606142
N3877	XX	5.305446819	-3.209368826
N3878	XX	5.223332937	-4.145242204
N3879	XX	5.412114494	0.155691745
N3880	XX	5.349535748	-0.18579752
N3881	XX	5.248531533	-2.286797169
N3882	XX	4.977444355	-7.86669918
N3883	XX	5.359983559	-0.908760628
N3884	XX	5.453797249	0.729665771
N3885	XX	5.341666416	-1.174358657
N3886	XX	5.344903346	-0.728292288
N3887	XX	5.392524721	-0.525027099
N3888	XX	5.285919452	-1.85143217
N3889	XX	5.205419837	-2.378975034
N3890	XX	5.361016989	-1.122390272
N3891	XX	5.367879685	-1.057331083
N3892	XX	5.342286573	0.146988901
N3893	XX	5.317908083	-0.655606314
N3894	XX	5.204917444	-3.953014155
N3895	XX	5.442758173	0.842084383
N3896	XX	5.334488815	-1.338754318
N3897	XX	5.368947705	-0.297216928
N3898	XX	5.359665038	-0.970965973
N3899	XX	5.385443788	-0.591288491
N3900	XX	5.204082531	-3.603539713
N3901	XX	5.429958646	0.060771493
N3902	XX	5.07232998	-4.508447227
N3903	XX	5.319778675	-1.386738641
N3904	XX	5.371079616	-0.287266667
N3905	XX	5.289410026	-2.831315101
N3906	XX	5.25894409	-1.373453207
N3907	XX	5.265321678	-4.807040182
N3908	XX	5.301892184	-1.246705614
N3909	XX	5.467124943	0.539877893
N3910	XX	5.275499293	-1.003525453
N3911	XX	5.47654665	1.221338676
N3912	XX	5.311559559	-1.737473251
N3913	XX	5.273849026	-1.583480903
N3914	XX	5.37143782	-1.622554042
N3915	XX	5.223522201	-2.071895182
N3916	XX	5.401420181	0.08686144
N3917	XX	5.232366201	-1.960708147
N3918	XX	5.404498666	0.899236096
N3919	XX	5.306542262	-1.365391552
N3920	XX	5.420414443	0.523962072
N3921	XX	5.17683265	-2.141812963
N3922	XX	5.435481168	0.728745923
N3923	XX	5.381136194	-0.862867822
N3924	XX	5.375279506	-0.976033704
N3925	XX	5.18350364	-2.034795199
N3926	XX	5.230834263	-2.976189793
N3927	XX	5.232381339	-2.431988574
N3928	XX	5.459065253	-0.063555836
N3929	XX	5.193636651	-3.197574338
N3930	XX	5.172340308	-1.749882615
N3931	XX	5.269233797	-1.838510406
N3932	XX	5.327130745	-1.317490067
N3933	XX	5.248866698	-2.501475432
N3934	XX	5.23409584	-2.730713838
N3935	XX	5.122938639	-4.67403019
N3936	XX	5.304235401	-1.623629005
N3937	XX	5.374580371	-1.27217873
N3938	XX	5.397522571	-0.539353296
N3939	XX	5.251187896	-2.027368794
N3940	XX	5.292212636	-1.818903397
N3941	XX	5.476958704	0.711017359
N3942	XX	5.359537979	-0.697416351
N3943	XX	5.42903265	0.219576292
N3944	XX	5.403258744	-0.214719114
N3945	XX	5.432852796	0.810655945
N3946	XX	5.269780267	-1.497679668
N3947	XX	5.140540776	-2.351955653
N3948	XX	5.26955942	-1.331517332
N3949	XX	5.396736432	0.017937373
N3950	XX	5.40496771	0.8447512
N3951	XX	5.273833842	-1.786941454
N3952	XX	5.181705059	-2.879163567
N3953	XX	4.978032003	-6.930684703
N3954	XX	5.277724209	-1.156345881
N3955	XX	5.422087435	0.040649935
N3956	XX	5.301121687	-1.791110928
N3957	XX	5.223703355	-4.506465798
N3958	XX	5.25411607	-2.061690629
N3959	XX	5.387325199	-0.418589999
N3960	XX	5.271816565	-0.714106511
N3961	XX	5.382973118	-0.35871431
N3962	XX	5.305807798	-2.245198359
N3963	XX	5.14982908	-5.90520634
N3964	XX	5.396033142	-0.142568162
N3965	XX	5.365289084	-0.955121371
N3966	XX	5.278905662	-3.095741204
N3967	XX	5.274016307	-1.89581752
N3968	XX	5.248672649	-3.364874851
N3969	XX	5.249617131	-2.253988439
N3970	XX	5.297125538	-1.607404795
N3971	XX	5.439657712	0.818254994
N3972	XX	5.337519146	-0.129580353
N3973	XX	5.49615264	1.035840089
N3974	XX	5.388276528	-0.581689299
N3975	XX	5.371938842	-1.168433212
N3976	XX	5.364663596	-0.6684486
N3977	XX	5.078938625	-7.680588443
N3978	XX	5.132975715	-5.338106926
N3979	XX	5.385489141	-0.737661418
N3980	XX	5.401046607	0.050186117
N3981	XX	5.312568527	-3.526913403
N3982	XX	5.363986315	-1.141451932
N3983	XX	5.295982833	-2.302824799
N3984	XX	5.317893866	-0.554078181
N3985	XX	5.215045361	-4.091165366
N3986	XX	5.322401435	-2.455049087
N3987	XX	5.252658318	-1.771506253
N3988	XX	5.127814736	-3.898291267
N3989	XX	5.313371271	-1.14066606
N3990	XX	5.308650402	-1.260793835
N3991	XX	5.378390072	-0.554167069
N3992	XX	5.246306774	-1.153762545
N3993	XX	5.419347355	-0.596165396
N3994	XX	5.258287853	-3.122746482
N3995	XX	5.253493754	-2.129625802
N3996	XX	5.354027923	-0.497697027
N3997	XX	5.257214568	-0.797358033
N3998	XX	5.350891084	-0.809542352
N3999	XX	5.227221468	-1.053178565
N4000	XX	5.266418618	-1.665476648
N4001	XX	5.443569104	0.644075936
