Sample	type	UAR	Z
N733	XX	5.260720741	-4.203227786
N734	XX	5.300499717	-2.72191697
N735	XX	5.192961911	-4.114815517
N736	XX	5.231615848	-3.830251761
N737	XX	5.200610172	-3.418485609
N738	XX	5.22197335	-4.135191777
N739	XX	5.222447174	-4.357542862
N740	XX	5.24353082	-4.594568882
N741	XX	5.278879227	-4.061191334
N742	XX	5.273816494	-2.953091182
N743	XX	5.269095757	-4.035715295
N744	XX	5.232660245	-3.343199649
N745	XX	5.241773648	-2.846240308
N746	XX	5.25964017	-2.930475831
N747	XX	5.234219079	-4.697167592
N748	XX	5.229507116	-3.847147686
N749	XX	5.218928847	-4.709743434
N750	XX	5.27535941	-2.540972371
N751	XX	5.212766829	-3.959838588
N752	XX	5.238334672	-3.825033368
N753	XX	5.203512999	-4.493321086
N754	XX	5.24993828	-3.159002565
N755	XX	5.235974927	-3.481880095
N756	XX	5.21672538	-3.703523387
N757	XX	5.205608609	-5.256638948
N758	XX	5.260188983	-4.772294829
N759	XX	5.211094841	-4.569564328
N760	XX	5.199797202	-4.258329804
N761	XX	5.223912713	-4.497805774
N762	XX	5.214365983	-4.555091287
N763	XX	5.245924683	-3.042483476
N764	XX	5.261335321	-3.439016516
N765	XX	5.223639553	-2.915210129
N766	XX	5.191086969	-4.354857855
N767	XX	5.195280737	-5.436411178
N768	XX	5.22537125	-2.663710491
N769	XX	5.257670974	-2.715744651
N770	XX	5.207031068	-3.654139943
N771	XX	5.258536197	-3.579232915
N772	XX	5.248984474	-4.10428827
N773	XX	5.239369341	-3.617679706
N774	XX	5.242911556	-3.970095877
N775	XX	5.29738139	-4.730228801
N776	XX	5.193225545	-5.237509475
N777	XX	5.240844475	-4.318570229
N778	XX	5.250321968	-2.644327475
N779	XX	5.281036848	-2.363549648
N780	XX	5.226047107	-5.052068955
N781	XX	5.258752127	-2.961266337
N782	XX	5.269384197	-3.1691764
N783	XX	5.238593844	-4.079338929
N784	XX	5.210957715	-3.782767165
N785	XX	5.222185172	-3.289548019
N786	XX	5.246098779	-2.966298427
N787	XX	5.209614452	-6.587065307
N788	XX	5.161091551	-5.141740968
N789	XX	5.206870084	-3.377938225
N790	XX	5.239855824	-2.933705225
N791	XX	5.243240025	-3.258974804
N792	XX	5.235995508	-4.124019851
N793	XX	5.267053306	-3.885818134
N794	XX	5.214858703	-4.465620384
N795	XX	5.259200399	-3.926729086
N796	XX	5.204661808	-4.27900753
N797	XX	5.22478468	-5.097343925
N798	XX	5.236260063	-2.687554384
N799	XX	5.283850899	-1.940717591
N800	XX	5.249576317	-3.980959934
N801	XX	5.240799291	-5.194382671
N802	XX	5.265706044	-2.586809844
N803	XX	5.261471484	-4.13671078
N804	XX	5.229926718	-4.284607156
N805	XX	5.145474566	-5.410827311
N806	XX	5.26641049	-3.147249486
N807	XX	5.221556919	-3.049433943
N808	XX	5.244548954	-3.890812411
N809	XX	5.229764372	-4.253493271
N810	XX	5.205582088	-4.446349197
N811	XX	5.178484353	-5.264836591
N812	XX	5.248843197	-3.805391957
N813	XX	5.243178583	-3.767420475
N814	XX	5.239762744	-4.728838674
N815	XX	5.267008456	-2.691235384
N816	XX	5.247846835	-4.032418476
N817	XX	5.236430967	-3.416235245
N818	XX	5.230618694	-4.156724033
N819	XX	5.253012677	-4.332835549
N820	XX	5.198591611	-4.636113461
N821	XX	5.268272184	-1.653878276
N822	XX	5.202453827	-4.54690292
N823	XX	5.23162487	-3.390621713
N824	XX	5.246393021	-3.992299238
N825	XX	5.208314114	-5.128899629
N826	XX	5.177869933	-4.548915749
N827	XX	5.203000782	-3.274044123
N828	XX	5.25061195	-2.668536049
N829	XX	5.190413113	-4.188908322
N830	XX	5.271030264	-2.781265058
N831	XX	5.300998468	-2.798338392
N832	XX	5.25414779	-3.585807967
N833	XX	5.217035044	-4.032960587
N834	XX	5.246424971	-4.0137201
N835	XX	5.244207876	-3.611305608
N836	XX	5.242016733	-2.425976912
N837	XX	5.250958089	-2.921045502
N838	XX	5.249037943	-3.190582707
N839	XX	5.257913647	-3.47213149
N840	XX	5.241387939	-3.166431989
N841	XX	5.21451446	-3.756272412
N842	XX	5.340220482	-1.388665538
N843	XX	5.27137024	-2.992132552
N844	XX	5.314451717	-1.997188789
N845	XX	5.236263442	-3.446812363
N846	XX	5.264005181	-4.115792593
N847	XX	5.297778377	-3.418030402
N848	XX	5.272738733	-2.696451985
N849	XX	5.201911172	-4.165498933
N850	XX	5.20290326	-3.553926134
N851	XX	5.236108766	-3.209238551
N852	XX	5.227445539	-3.796301479
N853	XX	5.23563368	-5.116885202
N854	XX	5.243027338	-2.325766996
N855	XX	5.299071417	-2.410142195
N856	XX	5.297151701	-2.235622321
N857	XX	5.199761819	-4.597870802
N858	XX	5.266307579	-2.750898732
N859	XX	5.292695987	-3.101413503
N860	XX	5.281787112	-2.845892972
N861	XX	5.252985334	-4.979795434
N862	XX	5.306066914	-2.523495776
N863	XX	5.205664781	-5.201366226
N864	XX	5.286418828	-2.848906937
N865	XX	5.202204975	-3.106232521
N866	XX	5.260638065	-2.889274797
N867	XX	5.257678104	-4.241013557
N868	XX	5.273809599	-2.752338425
N869	XX	5.240100268	-3.852746462
N870	XX	5.220583496	-3.867660955
N871	XX	5.205996962	-3.781745799
N872	XX	5.235997112	-3.825084523
N873	XX	5.252651004	-3.676679529
N874	XX	5.236810299	-3.628859362
N875	XX	5.190727548	-4.065603662
N876	XX	5.258384558	-2.893719455
N877	XX	5.22662677	-2.942028139
N878	XX	5.251370779	-5.489659485
N879	XX	5.257076868	-4.103129779
N880	XX	5.226399409	-4.234421654
N881	XX	5.211313433	-4.067823058
N882	XX	5.198929649	-4.343938977
N883	XX	5.252953607	-4.473856188
N884	XX	5.214266261	-4.825952877
N885	XX	5.274279761	-3.638514032
N886	XX	5.228232186	-3.735219163
N887	XX	5.21673037	-3.963616465
N888	XX	5.231703034	-3.567804659
N889	XX	5.27022547	-3.107958986
N890	XX	5.255740319	-3.356757445
N891	XX	5.215800367	-3.838632022
N892	XX	5.286215993	-2.337619642
N893	XX	5.251381833	-2.462424871
N894	XX	5.363575925	-0.466911257
N895	XX	5.23139928	-3.320942828
N896	XX	5.247127447	-3.981239718
N897	XX	5.252312198	-3.502914817
N898	XX	5.199293869	-3.438385249
N899	XX	5.236836869	-2.74717995
N900	XX	5.273710331	-2.127895778
N901	XX	5.255649	-2.637471727
N902	XX	5.191479001	-5.296579788
N903	XX	5.223095242	-4.516815789
N904	XX	5.216903468	-4.100043805
N905	XX	5.283645671	-3.029593133
N906	XX	5.274575314	-3.980112449
N907	XX	5.219795409	-3.790185607
N908	XX	5.205291661	-4.908615698
N909	XX	5.22716038	-4.561113876
N910	XX	5.273472397	-4.06784223
N911	XX	5.248879622	-3.119533411
N912	XX	5.20064382	-4.587245249
N913	XX	5.222655342	-3.559958358
N914	XX	5.246538592	-1.45874455
N915	XX	5.211614228	-4.914953685
N916	XX	5.259389174	-3.093530968
N917	XX	5.328429805	-1.537169069
N918	XX	5.250297103	-1.923103974
N919	XX	5.283931106	-3.526060027
N920	XX	5.243886716	-3.68280785
N921	XX	5.365368672	-1.792222365
N922	XX	5.246178604	-1.8729779
N923	XX	5.259586089	-3.679376551
N924	XX	5.259626934	-4.119439603
N925	XX	5.258973464	-3.170400568
N926	XX	5.195022004	-4.765184085
N927	XX	5.20875111	-5.713025441
N928	XX	5.252834112	-3.318627892
N929	XX	5.251973323	-3.413641762
N930	XX	5.219638195	-4.175484497
N931	XX	5.235256859	-3.19315435
N932	XX	5.2267058	-5.308185734
N933	XX	5.24432664	-3.631066867
N934	XX	5.249106845	-4.047687412
N935	XX	5.223855015	-4.343720665
N936	XX	5.207178593	-3.783180829
N937	XX	5.215223967	-3.749082259
N938	XX	5.241689453	-3.150331462
N939	XX	5.241497855	-3.401514359
N940	XX	5.242679752	-3.922301446
N941	XX	5.240261318	-2.641893375
N942	XX	5.243998785	-3.740919731
N943	XX	5.227050534	-3.745696927
N944	XX	5.206097612	-5.329290007
N945	XX	5.216092925	-3.862978137
N946	XX	5.225925417	-4.499133413
N947	XX	5.268406145	-4.007742488
N948	XX	5.222967813	-3.362949047
N949	XX	5.217052688	-4.759992012
N950	XX	5.22574568	-3.242989781
N951	XX	5.278131933	-1.456372299
N952	XX	5.249053373	-2.755473088
N953	XX	5.212713082	-4.071876289
N954	XX	5.245538104	-3.23324888
N955	XX	5.222515335	-3.568596847
N956	XX	5.196917288	-4.728225632
N957	XX	5.251245652	-3.51327463
N958	XX	5.219601968	-3.778178965
N959	XX	5.208373425	-3.867031306
N960	XX	5.250295643	-4.265219634
N961	XX	5.245356617	-3.33163104
N962	XX	5.248976479	-4.180832684
N963	XX	5.22144041	-4.094872848
N964	XX	5.212750962	-4.824777093
N965	XX	5.231508883	-3.606519138
N966	XX	5.297240462	-2.10842463
N967	XX	5.256795045	-3.218532214
N968	XX	5.212030354	-4.021946617
N969	XX	5.204176915	-3.398548306
N970	XX	5.230556063	-3.683537953
N971	XX	5.252615617	-3.469618355
N972	XX	5.249876588	-3.509192339
N973	XX	5.261018623	-3.364738555
N974	XX	5.220872097	-5.127954198
N975	XX	5.237960319	-3.145275298
N976	XX	5.243969626	-3.487013497
N977	XX	5.175999526	-3.358509717
N978	XX	5.199439904	-4.010025617
N979	XX	5.246291993	-4.499242753
N980	XX	5.287788098	-1.927903511
N981	XX	5.216315547	-4.150359794
N982	XX	5.212342907	-4.137416548
N983	XX	5.216942889	-4.07038864
N984	XX	5.247230198	-4.781852476
N985	XX	5.29090288	-1.852286006
N986	XX	5.200617221	-3.400052414
N987	XX	5.223915852	-4.674511812
N988	XX	5.241556899	-4.422623742
N989	XX	5.253108777	-3.758761057
N990	XX	5.260282202	-3.803214732
N991	XX	5.212822226	-3.666575362
N992	XX	5.19218423	-5.740838868
N993	XX	5.228046316	-4.190920072
N994	XX	5.244663191	-3.716520446
N995	XX	5.222832865	-3.401683518
N996	XX	5.277709568	-3.23194385
N997	XX	5.236562332	-4.42702654
N998	XX	5.24142823	-4.763339242
N999	XX	5.24681298	-2.672075156
N1000	XX	5.208368453	-4.0161706
N1001	XX	5.28002639	-2.524281875
N1002	XX	5.183591358	-4.774952621
N1003	XX	5.263668695	-3.746065866
N1004	XX	5.230655565	-3.851350493
N1005	XX	5.246224533	-3.718862215
N1006	XX	5.24641293	-3.050016768
N1007	XX	5.278544826	-3.250767469
N1008	XX	5.266571213	-3.10798975
N1009	XX	5.258420703	-2.889838544
N1010	XX	5.241446013	-2.710407409
N1011	XX	5.246620867	-3.276981196
N1012	XX	5.220162691	-2.968878359
N1013	XX	5.222887907	-3.618368141
N1014	XX	5.229133975	-3.532455234
N1015	XX	5.234530307	-4.00023204
N1016	XX	5.232670193	-3.895875446
N1017	XX	5.191838276	-4.448709331
N1018	XX	5.225692019	-4.184854838
N1019	XX	5.233015907	-5.082225216
N1020	XX	5.304404511	-1.469523629
N1021	XX	5.262404849	-2.852690772
N1022	XX	5.276624346	-3.343893962
N1023	XX	5.21532888	-3.63738932
N1024	XX	5.254679959	-3.30417837
N1025	XX	5.264543817	-2.431149241
N1026	XX	5.251499922	-3.717817977
N1027	XX	5.188458032	-6.655539853
N1028	XX	5.2618676	-2.835395634
N1029	XX	5.235635473	-3.820816187
N1030	XX	5.229821262	-2.073704605
N1031	XX	5.255040507	-4.174682385
N1032	XX	5.216857166	-2.943384605
N1033	XX	5.209119588	-4.909462393
N1034	XX	5.204423599	-4.040313346
N1035	XX	5.294722463	-2.609332383
N1036	XX	5.178257253	-6.51978683
N1037	XX	5.272375336	-3.33099094
N1038	XX	5.199016864	-3.202080359
N1039	XX	5.233596185	-3.927321077
N1040	XX	5.217494913	-6.045783009
N1041	XX	5.202491929	-3.926597797
N1042	XX	5.22799422	-2.510144635
N1043	XX	5.240719272	-2.094281392
N1044	XX	5.249015354	-3.010771836
N1045	XX	5.201725027	-3.884882714
N1046	XX	5.221795868	-3.341222185
N1047	XX	5.238460898	-3.94739686
N1048	XX	5.240179468	-2.934967202
N1049	XX	5.227995807	-3.724945123
N1050	XX	5.249092811	-2.831591958
N1051	XX	5.212246059	-3.759078248
N1052	XX	5.243750607	-3.344940752
N1053	XX	5.09680465	-4.810244847
N1054	XX	5.235953474	-3.254586027
N1055	XX	5.222208104	-4.822806642
N1056	XX	5.245369565	-3.359986026
N1057	XX	5.172498521	-3.64510737
N1058	XX	5.22851756	-3.811661334
N1059	XX	5.209538593	-3.363548817
N1060	XX	5.275561466	-3.386547763
N1061	XX	5.211730332	-3.301108539
N1062	XX	5.249735588	-3.823161959
N1063	XX	5.242678813	-4.918755632
N1064	XX	5.2369503	-3.893504795
N1065	XX	5.219237703	-4.341712091
N1066	XX	5.261269816	-4.25071187
N1067	XX	5.234121504	-2.9589023
N1068	XX	5.220571003	-3.763413184
N1069	XX	5.288851515	-2.854232453
N1070	XX	5.252106486	-4.694426611
N1071	XX	5.191304089	-5.37334184
N1072	XX	5.198120156	-4.512397049
N1073	XX	5.202419111	-4.095489699
N1074	XX	5.258675785	-2.976274842
N1075	XX	5.236450754	-2.2077162
N1076	XX	5.223344606	-3.354895147
N1077	XX	5.205519533	-3.573090728
N1078	XX	5.210752294	-3.548950792
N1079	XX	5.253507449	-2.978829012
N1080	XX	5.220361974	-5.005578271
N1081	XX	5.208849749	-3.54663908
N1082	XX	5.273106116	-3.815266564
N1083	XX	5.241254879	-3.822610244
N1084	XX	5.233161776	-3.473497676
N1085	XX	5.262045902	-2.869709064
N1086	XX	5.211167788	-4.869648122
N1087	XX	5.272657736	-2.68597623
N1088	XX	5.240622147	-3.273182173
N1089	XX	5.261379203	-2.848005271
N1090	XX	5.257647285	-2.98027003
N1091	XX	5.227662466	-3.737545548
N1092	XX	5.253938148	-2.391835333
N1093	XX	5.250431014	-4.733150501
N1094	XX	5.242510948	-3.47354767
N1095	XX	5.226776135	-4.113548357
N1096	XX	5.190103192	-3.501098722
N1097	XX	5.23558185	-3.853002118
N1098	XX	5.247572108	-3.626992048
N1099	XX	5.242536558	-2.575362023
N1100	XX	5.261986871	-3.127077005
N1101	XX	5.27126875	-2.958102526
N1102	XX	5.17548302	-3.796555713
N1103	XX	5.260890582	-3.443947262
N1104	XX	5.235600393	-4.939063905
N1105	XX	5.273331254	-3.051730808
N1106	XX	5.225167721	-4.671020172
N1107	XX	5.224313738	-3.420103258
N1108	XX	5.260635344	-3.64366531
N1109	XX	5.254502791	-4.140663465
N1110	XX	5.20643955	-3.334687214
N1111	XX	5.256303277	-4.3321051
N1112	XX	5.301230613	-2.483152909
N1113	XX	5.27245344	-3.598529387
N1114	XX	5.179024814	-3.685600593
N1115	XX	5.256740166	-2.770007301
N1116	XX	5.219713324	-3.991774602
N1117	XX	5.218711165	-3.726407199
N1118	XX	5.233806432	-4.056380703
N1119	XX	5.268542879	-3.123468805
N1120	XX	5.251818317	-3.533303313
N1121	XX	5.230157496	-3.81923621
N1122	XX	5.25009903	-3.418037652
N1123	XX	5.263693687	-3.176606073
N1124	XX	5.216173606	-4.362930899
N1125	XX	5.280661053	-2.312536426
N1126	XX	5.26969533	-3.278595428
N1127	XX	5.327570501	-1.483284089
N1128	XX	5.240846919	-3.397750034
N1129	XX	5.249432592	-2.108312416
N1130	XX	5.223853495	-5.422648962
N1131	XX	5.275180758	-2.550942926
N1132	XX	5.226944486	-2.633616561
N1133	XX	5.241059891	-4.770616459
N1134	XX	5.213298057	-3.420479496
N1135	XX	5.2302392	-3.632862416
N1136	XX	5.201743312	-4.286869803
N1137	XX	5.252322878	-2.827136303
N1138	XX	5.212823429	-2.994673108
N1139	XX	5.276820538	-2.797787922
N1140	XX	5.230008327	-4.767576153
N1141	XX	5.25381441	-4.249281246
N1142	XX	5.239967618	-6.364816637
N1143	XX	5.257609153	-4.066786685
N1144	XX	5.254135252	-3.451730718
N1145	XX	5.253831041	-5.36573577
N1146	XX	5.248632397	-2.791709411
N1147	XX	5.211418037	-5.006783984
N1148	XX	5.23695598	-3.021101155
N1149	XX	5.237604401	-4.475987958
N1150	XX	5.231792676	-3.122448896
N1151	XX	5.288095124	-3.623046866
N1152	XX	5.254810566	-2.682033421
N1153	XX	5.253138352	-3.928421713
N1154	XX	5.25191994	-2.980945036
N1155	XX	5.255848415	-2.520240976
N1156	XX	5.234043527	-2.647685426
N1157	XX	5.227753297	-3.456148569
N1158	XX	5.215941002	-3.997361983
N1159	XX	5.227460515	-4.345739819
N1160	XX	5.228668159	-4.671149031
N1161	XX	5.225619958	-4.862385797
N1162	XX	5.221686465	-3.497692574
N1163	XX	5.246959346	-2.767526844
N1164	XX	5.250536632	-1.765251239
N1165	XX	5.269663183	-1.978440339
N1166	XX	5.286810422	-4.296810681
N1167	XX	5.234607614	-4.317670596
N1168	XX	5.180614128	-3.874424241
N1169	XX	5.287458369	-3.142179145
N1170	XX	5.245055132	-3.360566742
N1171	XX	5.219139543	-4.446394464
N1172	XX	5.208160186	-5.614556151
N1173	XX	5.17776114	-6.04341024
N1174	XX	5.228299895	-3.351774454
N1175	XX	5.227557354	-3.983016436
N1176	XX	5.205197297	-3.216965719
N1177	XX	5.221534321	-4.052791391
N1178	XX	5.239345364	-4.531111039
N1179	XX	5.300596769	-2.817580585
N1180	XX	5.271591163	-2.288223995
N1181	XX	5.231061991	-3.684468751
N1182	XX	5.263358418	-3.19823609
N1183	XX	5.260035159	-2.974281535
N1184	XX	5.277916703	-3.951389712
N1185	XX	5.220083106	-3.335550424
N1186	XX	5.231110144	-3.921378976
N1187	XX	5.217091873	-4.200968873
N1188	XX	5.25452311	-3.425312667
N1189	XX	5.308554409	-3.067235564
N1190	XX	5.235369734	-3.365862734
N1191	XX	5.230099463	-4.200208865
N1192	XX	5.279902447	-2.769877962
N1193	XX	5.200799044	-2.583962709
N1194	XX	5.233506289	-3.612467561
N1195	XX	5.236051672	-4.748021079
N1196	XX	5.228622185	-4.698351959
N1197	XX	5.218249254	-4.133481231
N1198	XX	5.290530255	-2.094520598
N1199	XX	5.198490137	-4.337360215
N1200	XX	5.238430711	-3.944919294
N1201	XX	5.223186742	-3.588716059
N1202	XX	5.223861383	-4.535322685
N1203	XX	5.246381113	-4.083096915
N1204	XX	5.237031635	-4.641555826
N1205	XX	5.237955356	-5.085881392
N1206	XX	5.24889717	-3.565522051
N1207	XX	5.252961923	-3.716716508
N1208	XX	5.2566556	-2.919190678
N1209	XX	5.225963163	-3.86415495
N1210	XX	5.205973853	-3.97005686
N1211	XX	5.248948055	-3.577163975
N1212	XX	5.24095852	-3.837433229
N1213	XX	5.293398167	-2.715122664
N1214	XX	5.244838109	-4.521328733
N1215	XX	5.237431946	-3.883914719
N1216	XX	5.220777293	-3.058299622
N1217	XX	5.271208543	-3.373466587
N1218	XX	5.266638743	-2.362768248
N1219	XX	5.221105524	-4.06582067
N1220	XX	5.228902313	-4.217124015
N1221	XX	5.218958796	-3.651028117
N1222	XX	5.288577319	-2.537338841
N1223	XX	5.310966546	-2.047426924
N1224	XX	5.26160504	-3.673499705
N1225	XX	5.324158776	-2.329576887
N1226	XX	5.209072422	-4.635825029
N1227	XX	5.223800852	-4.751199411
N1228	XX	5.19658238	-3.062803323
N1229	XX	5.205357321	-3.997415627
N1230	XX	5.21985008	-3.585437377
N1231	XX	5.242384118	-2.703197871
N1232	XX	5.193905093	-3.528133917
N1233	XX	5.193759729	-4.412148302
N1234	XX	5.271035098	-2.751828429
N1235	XX	5.218186219	-3.942871836
N1236	XX	5.248502554	-3.798834713
N1237	XX	5.231393078	-4.695532171
N1238	XX	5.273729698	-1.738207906
N1239	XX	5.207627309	-3.759627311
N1240	XX	5.219252769	-4.129301801
N1241	XX	5.236866262	-5.259228472
N1242	XX	5.206821732	-3.891013925
N1243	XX	5.241958792	-4.135741548
N1244	XX	5.23180887	-2.647402036
N1245	XX	5.250523611	-3.700267445
N1246	XX	5.183138266	-4.358789705
N1247	XX	5.238667906	-3.830369443
N1248	XX	5.10803285	-3.712759676
N1249	XX	5.218625751	-4.491892413
N1250	XX	5.263760521	-2.443334364
N1251	XX	5.24826973	-4.524256516
N1252	XX	5.226560144	-3.146584594
N1253	XX	5.238738824	-4.696178263
N1254	XX	5.256722515	-3.314246619
N1255	XX	5.271056952	-3.215914051
N1256	XX	5.259399516	-4.854239342
N1257	XX	5.234591791	-2.814667216
N1258	XX	5.249621053	-4.674171285
N1259	XX	5.310597728	-3.610308226
N1260	XX	5.197929124	-4.267440229
N1261	XX	5.227919142	-5.33318581
N1262	XX	5.218019015	-3.347903324
N1263	XX	5.299515036	-2.438697919
N1264	XX	5.204449353	-5.539359739
N1265	XX	5.220534054	-3.949780399
N1266	XX	5.240558577	-4.173945293
N1267	XX	5.273108927	-2.614618303
N1268	XX	5.2378489	-4.982047679
N1269	XX	5.283697272	-3.261002495
N1270	XX	5.275047079	-2.024947684
N1271	XX	5.273025408	-2.64430801
N1272	XX	5.249572633	-2.911758512
N1273	XX	5.24686799	-4.252792073
N1274	XX	5.261059938	-3.945473284
N1275	XX	5.269574437	-1.920038667
N1276	XX	5.21230344	-3.919234221
N1277	XX	5.259533332	-2.877298246
N1278	XX	5.164309166	-5.411479576
N1279	XX	5.222944418	-4.8676664
N1280	XX	5.246011391	-3.541820756
N1281	XX	5.128646975	-7.11333593
N1282	XX	5.2372498	-3.595529386
N1283	XX	5.215031686	-5.138074075
N1284	XX	5.233555686	-4.212463974
N1285	XX	5.198168208	-4.080219181
N1286	XX	5.256927888	-3.033846794
N1287	XX	5.200260174	-4.55232196
N1288	XX	5.235870416	-2.733503105
N1289	XX	5.204993381	-3.363230167
N1290	XX	5.311886035	-2.529850735
N1291	XX	5.237356124	-5.870024048
N1292	XX	5.24401113	-3.144012892
N1293	XX	5.23093633	-2.759390843
N1294	XX	5.260542886	-3.32430073
N1295	XX	5.282296779	-3.43665417
N1296	XX	5.22258381	-4.8376026
N1297	XX	5.230582194	-4.569754806
N1298	XX	5.278305847	-4.000601248
N1299	XX	5.263041546	-3.513760786
N1300	XX	5.243500748	-2.853885639
N1301	XX	5.23517434	-3.543795222
N1302	XX	5.224054085	-6.217940871
N1303	XX	5.251497581	-5.26997958
N1304	XX	5.218929525	-4.263571769
N1305	XX	5.240162472	-3.682705773
N1306	XX	5.214068826	-3.863117751
N1307	XX	5.329604621	-1.251501606
N1308	XX	5.230340012	-4.538386284
N1309	XX	5.250936781	-4.144211504
N1310	XX	5.237483932	-3.261405585
N1311	XX	5.219431313	-5.303360652
N1312	XX	5.231551693	-3.289517826
N1313	XX	5.2873635	-2.693687804
N1314	XX	5.229836339	-3.908383503
N1315	XX	5.2565813	-3.156020943
N1316	XX	5.236246616	-3.619354265
N1317	XX	5.283966815	-2.930133574
N1318	XX	5.234929196	-4.013497542
N1319	XX	5.262378683	-2.845270113
N1320	XX	5.262528086	-3.146816459
N1321	XX	5.257699044	-2.466257605
N1322	XX	5.246815258	-4.053659301
N1323	XX	5.212465087	-4.312480861
N1324	XX	5.209542632	-4.986639836
N1325	XX	5.218767705	-5.392793146
N1326	XX	5.209468868	-4.068872561
N1327	XX	5.286769905	-2.806640169
N1328	XX	5.244808726	-4.595497368
N1329	XX	5.182617123	-5.634784663
N1330	XX	5.200508776	-5.624451332
N1331	XX	5.2755374	-3.388285548
N1332	XX	5.225427789	-2.959608344
N1333	XX	5.239942054	-3.50197635
N1334	XX	5.185699775	-4.928337048
N1335	XX	5.256228247	-2.731699362
N1336	XX	5.278739762	-2.649281685
N1337	XX	5.25070961	-3.566883153
N1338	XX	5.250819433	-3.045076628
N1339	XX	5.209827996	-3.800395664
N1340	XX	5.263371485	-3.045477145
N1341	XX	5.268898228	-4.280206342
N1342	XX	5.286165945	-2.72382118
N1343	XX	5.273569256	-2.423619594
N1344	XX	5.257307457	-2.501492935
N1345	XX	5.29875247	-3.769143853
N1346	XX	5.214290692	-4.426199641
N1347	XX	5.325051527	-1.643481128
N1348	XX	5.210193185	-3.59239008
N1349	XX	5.28779404	-2.691544236
N1350	XX	5.285479024	-2.669078066
N1351	XX	5.272703752	-2.28794981
N1352	XX	5.249936017	-3.280223576
N1353	XX	5.229431347	-4.541466536
N1354	XX	5.205573384	-3.479563652
N1355	XX	5.293029344	-1.641262441
N1356	XX	5.217854637	-4.723029821
N1357	XX	5.258172454	-3.496108615
N1358	XX	5.209850179	-3.63844874
N1359	XX	5.227484735	-5.017395649
N1360	XX	5.30521867	-1.923942896
N1361	XX	5.257111693	-3.209312604
N1362	XX	5.239487778	-4.025026665
N1363	XX	5.219572385	-4.80058898
N1364	XX	5.157401207	-6.041407032
N1365	XX	5.248085227	-2.764091991
N1366	XX	5.221929545	-3.159382651
N1367	XX	5.303084116	-2.383913023
N1368	XX	5.204035414	-4.071967152
N1369	XX	5.247247784	-3.225881192
N1370	XX	5.230875743	-3.320222407
N1371	XX	5.249128102	-2.887137193
N1372	XX	5.220102608	-2.685979911
N1373	XX	5.236878176	-3.999025696
N1374	XX	5.257789444	-3.820994612
N1375	XX	5.259325165	-4.170736317
N1376	XX	5.225150088	-3.805667977
N1377	XX	5.214637409	-5.639053246
N1378	XX	5.230458334	-3.310754393
N1379	XX	5.233078508	-3.311172212
N1380	XX	5.220108373	-4.010995897
N1381	XX	5.274072645	-2.938819818
N1382	XX	5.340696038	-0.884650445
N1383	XX	5.1851674	-6.421988156
N1384	XX	5.24149946	-3.322768864
N1385	XX	5.242884407	-3.039913031
N1386	XX	5.20522	-4.355357196
N1387	XX	5.265761034	-2.616203575
N1388	XX	5.258867304	-3.500973738
N1389	XX	5.283001527	-2.750745354
N1390	XX	5.258114312	-2.991428913
N1391	XX	5.271351166	-2.384000414
N1392	XX	5.241543966	-3.67022282
N1393	XX	5.206823148	-4.798235912
N1394	XX	5.184083901	-4.659445991
N1395	XX	5.222373873	-4.33663651
N1396	XX	5.223189688	-4.503105345
N1397	XX	5.22198225	-3.291905957
N1398	XX	5.223418724	-3.576581596
N1399	XX	5.216026248	-4.63264749
N1400	XX	5.221499762	-2.827626137
N1401	XX	5.21147689	-6.527489027
N1402	XX	5.272686968	-3.272120607
N1403	XX	5.262106681	-3.968179486
N1404	XX	5.230394926	-3.854734746
N1405	XX	5.207679184	-4.049248681
N1406	XX	5.245716728	-5.360252126
N1407	XX	5.195388498	-5.601048172
N1408	XX	5.281202748	-2.462475698
N1409	XX	5.219318756	-4.300244068
N1410	XX	5.240892889	-3.280706364
N1411	XX	5.267841018	-1.202886967
N1412	XX	5.274751315	-2.470957238
N1413	XX	5.234368734	-3.217804127
N1414	XX	5.176494964	-5.324677546
N1415	XX	5.220655304	-3.296536647
N1416	XX	5.233248162	-3.971098205
N1417	XX	5.326102802	-2.746837648
N1418	XX	5.245084486	-3.653361267
N1419	XX	5.290276995	-2.475025396
N1420	XX	5.284942867	-2.940997282
N1421	XX	5.260785826	-2.414021538
N1422	XX	5.230935732	-3.487912691
N1423	XX	5.248951025	-3.128369402
N1424	XX	5.198723213	-3.47399918
N1425	XX	5.230067978	-3.804134476
N1426	XX	5.177507126	-4.415539685
N1427	XX	5.234573125	-4.095897839
N1428	XX	5.23444384	-3.558553992
N1429	XX	5.2661393	-3.372733198
N1430	XX	5.275677023	-2.63767042
N1431	XX	5.218538011	-3.185458072
N1432	XX	5.197743857	-4.192799118
N1433	XX	5.245586242	-2.623183768
N1434	XX	5.189858574	-4.104558548
N1435	XX	5.205390902	-5.361775295
N1436	XX	5.243855393	-2.322143685
N1437	XX	5.176897842	-6.069184674
N1438	XX	5.22546707	-3.513242622
N1439	XX	5.260199215	-2.330418601
N1440	XX	5.216591443	-4.512734322
N1441	XX	5.310036729	-2.846722882
N1442	XX	5.309416686	-2.835368351
N1443	XX	5.258421308	-3.097808841
N1444	XX	5.268172831	-3.929827115
